,kd_sekolah,kurikulum,daerah_khusus,wilayah_bagian,jenis_wilayah,status_wilayah,proporsi_pendidik_min_s1,proporsi_pendidik_sertifikasi,jumlah_peserta_didik,jumlah_pendidik,rasio_pendidik_peserta_didik,jumlah_r_kelas,ketersediaan_internet,ketersediaan_listrik,jumlah_komp_milik,jumlah_perpus,jumlah_rombel,jumlah_siswa_rombel,jumlah_siswa_penerima_PIP,rasio_siswa_penerima_PIP,kd_siswa_an,Apakah kamu perempuan atau laki-laki?,Ada berapa keluarga yang tinggal bersama di rumahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ayahmu?,Apa jenjang sekolah tertinggi yang diselesaikan ibumu?,Apa pekerjaan ayahmu?,Apa pekerjaan ibumu?,Kepemilikan Meja belajar di rumah,Kamar tidur untuk dirimu sendiri (tidak berbagi dengan saudara atau orang lain),Tempat belajar yang tenang di rumah,Listrik dan lampu untuk belajar di rumah pada malam hari,"Komputer, laptop, atau tablet yang bisa kamu pakai untuk keperluan belajar atau tugas sekolah",Kepemilikan perangkat lunak (software atau program komputer) pendidikan,Sambungan ke internet di rumah,"Kepemilikan alat baca buku digital (seperti Kindle, Kobo, dll)","Kepemilikan buku-buku fiksi/sastra seperti novel, kumpulan cerpen, atau kumpulan puisi",Kepemilikan buku-buku tentang sains atau teknologi,"Kepemilikan buku-buku tentang seni, musik, atau desain","Kepemilikan buku-buku tentang bahasa, termasuk kamus",Kepemilikan buku-buku yang bisa membantumu mengerjakan tugas-tugas sekolah,Kepemilikan televisi layar datar,Kepemilikan mobil,Kepemilikan Pendingin Ruangan (AC),"Kepemilikan telepon seluler (handphone) dengan akses internet (misal, smartphone)",Kepemilikan komputer tablet (Tab/iPad),Kpemilikan karya-karya seni (misal: lukisan/patung seni),kelas_nilai_AN
47611,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-036-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Tidak tahu.,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Dua,Tiga atau lebih,Satu,Tiga atau lebih,rendah
47612,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-045-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),"Diploma (D1, D2, atau D3)",Anggota militer (TNI/tentara) atau polisi (Polri),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,Kira-kira 11-25 buku,Kira-kira 26-100 buku,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Kira-kira lebih dari 100 buku,Dua,Satu,Tiga atau lebih,Dua,Dua,Tiga atau lebih,cukup
47613,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-054-24,Laki-laki,Keluargaku bersama satu keluarga lain,SMA/SMK,Sarjana (S1),"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Satu,Tiga atau lebih,Satu,Tidak ada,cukup
47614,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-063-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Perwira militer (TNI/tentara) atau polisi (Polri),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Kira-kira 26-100 buku,Kira-kira 26-100 buku,Dua,Tidak ada,Dua,Tiga atau lebih,Tiga atau lebih,Tiga atau lebih,cukup
47615,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-072-24,Perempuan,Keluargaku bersama satu keluarga lain,SMA/SMK,Sarjana (S1),"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Satu,tinggi
47616,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-089-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),"Diploma (D1, D2, atau D3)",Sarjana (S1),"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Satu,Tidak ada,Satu,Satu,Tiga atau lebih,tinggi
47617,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-098-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMP,SMP,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
47618,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-107-24,Laki-laki,Keluargaku bersama dua keluarga lain,SMA/SMK,SMA/SMK,Anggota militer (TNI/tentara) atau polisi (Polri),"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Tiga atau lebih,Tidak ada,Tiga atau lebih,Tiga atau lebih,Tidak ada,Dua,rendah
47619,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-116-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),Sarjana (S1),"Pensiunan dari karyawan pemerintah, perusahaan swasta, militer, atau polisi","Pensiunan dari karyawan pemerintah, perusahaan swasta, militer, atau polisi",Ada,Ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Dua,Satu,Satu,Tiga atau lebih,Satu,Tidak ada,cukup
47620,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-125-24,Laki-laki,Keluargaku bersama satu keluarga lain,SD,SMP,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Satu,Satu,Tidak ada,Tidak ada,cukup
47621,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-134-24,Perempuan,Keluargaku bersama satu keluarga lain,SMA/SMK,SMA/SMK,"Pensiunan dari karyawan pemerintah, perusahaan swasta, militer, atau polisi","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tiga atau lebih,cukup
47622,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-143-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pensiunan dari karyawan pemerintah, perusahaan swasta, militer, atau polisi","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Satu,Tiga atau lebih,Tidak ada,Tiga atau lebih,tinggi
47623,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-152-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),Sarjana (S1),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Satu,Tiga atau lebih,Tidak ada,Satu,tinggi
47624,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-169-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira lebih dari 100 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Satu,Satu,Tiga atau lebih,Tidak ada,Dua,tinggi
47626,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-187-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,Anggota militer (TNI/tentara) atau polisi (Polri),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Satu,Tidak ada,Satu,Tiga atau lebih,Tidak ada,Tidak ada,cukup
47627,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-196-24,Perempuan,Keluargaku bersama tiga atau lebih keluarga lain,Sarjana (S1),"Diploma (D1, D2, atau D3)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Ada,Kira-kira lebih dari 100 buku,Kira-kira lebih dari 100 buku,Kira-kira lebih dari 100 buku,Kira-kira 1-10 buku,Kira-kira lebih dari 100 buku,Dua,Satu,Satu,Dua,Dua,Satu,cukup
47629,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-214-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Tidak Tahu,Tidak Tahu,Anggota militer (TNI/tentara) atau polisi (Polri),"Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Kira-kira 11-25 buku,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Satu,Tidak ada,Satu,Satu,Satu,cukup
47630,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-223-24,Perempuan,Keluargaku bersama satu keluarga lain,Sarjana (S1),Sarjana (S1),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Satu,Satu,Satu,Tidak ada,Tidak ada,cukup
47631,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-232-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,cukup
47633,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-258-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,Sarjana (S1),"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Dua,Tidak ada,Satu,Tiga atau lebih,Tidak ada,Dua,rendah
47635,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-276-24,Laki-laki,Keluargaku bersama satu keluarga lain,Sarjana (S1),Tidak Tahu,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,cukup
47636,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-285-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Satu,Tidak ada,Tidak ada,Dua,Tidak ada,Tidak ada,cukup
47637,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-294-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SD,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Ada,Tidak ada,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,tinggi
47638,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-303-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)","Bekerja mandiri dengan keterampilan khusus (seperti montir bengkel, penjahit, tukang kayu, bertani di ladang sendiri, nelayan dengan kapal sendiri, dll.)",Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tidak ada,Tidak ada,Satu,Tidak ada,Tidak ada,rendah
47639,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-312-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Sarjana (S1),Sarjana (S1),"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Dua,Satu,Satu,Tiga atau lebih,Tidak ada,Satu,cukup
47640,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-329-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,"Diploma (D1, D2, atau D3)","Profesional (seperti dosen, guru, dokter, bidan, pengacara, jaksa, insinyur/engineer, musisi, nakoda kapal, pilot, dll.)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Kira-kira 26-100 buku,Tidak ada,Tidak ada,Tidak ada,Dua,Tidak ada,Tidak ada,tinggi
47641,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-338-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),Master (S2),Sarjana (S1),"Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.","Pekerja administratif (seperti sekretaris, tata usaha, receptionist, front office, costumer service) di kantor pemerintah (termasuk PNS), di perusahaan BUMN, dan di perusahaan swasta.",Ada,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,Kira-kira 1-10 buku,Kira-kira 11-25 buku,Kira-kira 26-100 buku,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Satu,Tiga atau lebih,Satu,Tiga atau lebih,Dua,Tiga atau lebih,cukup
47642,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-347-24,Perempuan,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMP,"Buruh pabrik/tani/tambang, asisten/pembantu rumah tangga, pengemudi/sopir (termasuk taksi online), petugas keamanan, petugas kebersihan, dan karyawan usaha kecil (pelayan toko, mini market, dll)","Tidak bekerja (termasuk jika sudah meninggal), mengurus rumah tangga (termasuk ibu rumah tangga), atau kerja serabutan (tidak jelas)",Tidak ada,Ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Kira-kira 11-25 buku,Satu,Satu,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,tinggi
47643,5100133,Kurikulum Merdeka,Tidak,Indonesia Timur,KOTA,URBAN,95.8333333333333,50.0,1367.0,72.0,18.98611111111111,38.0,Ada,Ada,8.0,1.0,36.0,406.0,268.0,19.6049743964887,5100133-356-24,Laki-laki,Hanya keluarga intiku sendiri (orang tua dan saudara kandungku saja),SMA/SMK,SMA/SMK,"Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)","Pemilik usaha kecil (seperti pemilik toko kecil, bengkel, warung, pemilik rental mobil, dll.)",Tidak ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Kira-kira 1-10 buku,Kira-kira 1-10 buku,Tidak ada,Tidak ada,Tidak ada,Tiga atau lebih,Tidak ada,Tidak ada,cukup
